gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
c1200,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
c1200,93,2324,Van & Aaron,Hah... Hahaha!,Hah... Hahaha!,ヴァン＆アーロン,               ははははは……！,<S5>               ははははは……！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2325,Aaron,                        Ahahahaha!,                        Ahahahaha!,アーロン,カーッ、やっぱ 汗かいた後は格別だねぇ。,カーッ、やっぱ<br/>汗かいた後は格別だねぇ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2326,Van,Aaah! Nothing like a cold one after breaking a good sweat!,Aaah! Nothing like a cold one after breaking a<br/>good sweat!,ヴァン,やれやれ、ついこの間まで未成年だったくせに いい飲みっぷりしてんじゃねえよ。,やれやれ、ついこの間まで未成年だったくせに<br/>いい飲みっぷりしてんじゃねえよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2327,Van,"For someone who just became legal not that long ago, you sure don't drink like it.","For someone who just became legal not that long ago,<br/>you sure don't drink like it.",ヴァン,ま、気が済んだようで何よりだ。,ま、気が済んだようで何よりだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2328,Aaron,"But hey, if you're satisfied after that, I'm happy.","But hey, if you're satisfied after that, I'm happy.",アーロン,あー、済んじゃいねぇさ。 一応の納得はしたがな。,あー、済んじゃいねぇさ。<br/>一応の納得はしたがな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2329,Aaron,"Oh, I never said I was satisfied—I've just made peace with it and moved on. For now.","Oh, I never said I was satisfied—I've just made peace<br/>with it and moved on. For now.",アーロン,てめぇをぶっ倒す日までは お預けってこった。,てめぇをぶっ倒す日までは<br/>お預けってこった。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2330,Van,"One of these days, I'm gonna beat your ass REAL good, you hear?","One of these days, I'm gonna beat your ass REAL<br/>good, you hear?",ヴァン,めんどくせえ奴だな…… いつまで経っても終わんねえじゃねぇか。,めんどくせえ奴だな……<br/>いつまで経っても終わんねえじゃねぇか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2331,Aaron,"You never make things easy for me, do you, punk? Am I just gonna be fendin' you off for the rest of my days?","You never make things easy for me, do you, punk?<br/>Am I just gonna be fendin' you off for the rest of<br/>my days?",アーロン,だからすぐにでも 超えてやるっつってんだろ？,だからすぐにでも<br/>超えてやるっつってんだろ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2332,Van,"Nah, maybe a few months at most. All I gotta do is dethrone you—and it WILL happen, mark my words. Sooner than you think.","Nah, maybe a few months at most. All I gotta do is<br/>dethrone you—and it WILL happen, mark<br/>my words. Sooner than you think.",ヴァン,超えさせるかっつうの、ったく……,超えさせるかっつうの、ったく……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2333,Aaron,"Heh, good luck with that. As if I'm just gonna sit here and take it.","Heh, good luck with that. As if I'm just gonna sit<br/>here and take it.",アーロン,てめぇに勝つのは もう少し先の話にしておいてやる。,てめぇに勝つのは<br/>もう少し先の話にしておいてやる。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2334,Aaron,"Like I said, all things in good time. You savor the view from the top while you still can.","Like I said, all things in good time. You savor the<br/>view from the top while you still can.",アーロン,それも含めて──オレたちとの貸し借りを 楽に精算できると思わねぇこったな。,それも含めて──オレたちとの貸し借りを<br/>楽に精算できると思わねぇこったな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2335,Aaron,"End of the day, I don't even know if there's a way for us to settle the score for good. We've done too much for each other.","End of the day, I don't even know if there's a way for<br/>us to settle the score for good. We've done too much<br/>for each other.",アーロン,なにを生き急いでんのかは知らねえが、 ジジイらしくもう少しゆっくりしとけや。,なにを生き急いでんのかは知らねえが、<br/>ジジイらしくもう少しゆっくりしとけや。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2336,Aaron,"And you need to learn to slow down, too, chief. You're always living so hard and fast, right on the edge. Can't be good for your heart at your age.","And you need to learn to slow down, too, chief.<br/>You're always living so hard and fast, right on<br/>the edge. Can't be good for your heart at your age.",アーロン,こうやって飲み程度なら 付き合ってやってもいいしな。,こうやって飲み程度なら<br/>付き合ってやってもいいしな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2337,Van,"Take it easy once in a while. Go out for drinks, take a day off. Shit can wait sometimes, you know what I'm saying?","Take it easy once in a while. Go out for drinks, take a<br/>day off. Shit can wait sometimes, you know what<br/>I'm saying?",ヴァン,…………,…………,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2338,Van,...,...,ヴァン,……ったく。 珍しく殊勝なことを言いやがって。,……ったく。<br/>珍しく殊勝なことを言いやがって。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2339,Van,"Well, would you look at that? You're actually capable of saying something nice and helpful. Who'd've thought?","Well, would you look at that? You're actually capable<br/>of saying something nice and helpful.<br/>Who'd've thought?",ヴァン,俺の事はともかく</B>── お前も、たまには素直に周りに頼れよ？,<B>俺の事はともかく</B>──<br/>お前も、たまには素直に周りに頼れよ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2340,Van,"But enough about me. If anybody's in need of advice, it's you, punk. You should learn to ask others for help more often.","But enough about me. If anybody's in need of advice,<br/>it's you, punk. You should learn to ask others for help<br/>more often.",ヴァン,小生意気なガキだろうが、 こっちも面倒を見る責任があるだろうからな。,小生意気なガキだろうが、<br/>こっちも面倒を見る責任があるだろうからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,93,2341,Aaron,"You might be a real pain in the neck, but you're MY pain in the neck—I'm always lookin' after you and makin' sure you don't fly off the rails.","You might be a real pain in the neck, but you're MY<br/>pain in the neck—I'm always lookin' after you and<br/>makin' sure you don't fly off the rails.",アーロン,ハン、抜かせっつうの。,ハン、抜かせっつうの。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,93,2342,　,"Heh. I'll listen to you when Gehenna freezes and poms fly, got it?","Heh. I'll listen to you when Gehenna freezes and<br/>poms fly, got it?",　,その後、二人で珍しくゆっくりと ビールを楽しんだ後……,<C1>その後、二人で珍しくゆっくりと<br/>ビールを楽しんだ後……,,
c1200,93,2343,　,"Van took Aaron's advice for once, and savored the moment with him over more than a couple cold ones.","Van took Aaron's advice for once, and savored the<br/>moment with him over more than a couple cold ones.",　,地上に戻って、 改めて行動を再開するのだった。,<C1>地上に戻って、<br/>改めて行動を再開するのだった。,,
c1200,94,2344,Ren,"Once Van returned to the surface, of course, he resumed his normal business.","Once Van returned to the surface, of course, he<br/>resumed his normal business.",レン,……これ、みたいね。,……これ、みたいね。,,
c1200,94,2345,Van,This must be what we're looking for.,This must be what we're looking for.,ヴァン,なかなか苦労したっつーか…… 隠し方が本当に巧妙だったな。,なかなか苦労したっつーか……<br/>隠し方が本当に巧妙だったな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2346,Ren,That was some tricky shit to figure out. They definitely didn't cut us any slack.,That was some tricky shit to figure out.<br/>They definitely didn't cut us any slack.,レン,ええ、ギリギリ見える線を繋いで なんとかここまで辿り着いた感じね。,ええ、ギリギリ見える線を繋いで<br/>なんとかここまで辿り着いた感じね。,,
c1200,94,2347,Ren,I'll say. We had to follow the thinnest threads we could find just to get here.,I'll say. We had to follow the thinnest threads we<br/>could find just to get here.,レン,私と裏解決屋さんじゃなかったら 多分、途中で線が切れていたでしょう。,私と裏解決屋さんじゃなかったら<br/>多分、途中で線が切れていたでしょう。,,
c1200,94,2348,Van,"Had we not teamed up, this whole search would probably be dead in the water.","Had we not teamed up, this whole search would<br/>probably be dead in the water.",ヴァン,おそらくはそれすらも見越して……か。,おそらくはそれすらも見越して……か。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2349,Van,"They must've trusted us to find it in the end, though, if it was here after all.","They must've trusted us to find it in the end, though,<br/>if it was here after all.",ヴァン,とにかく開けてみるか。,とにかく開けてみるか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2350,　,"Well, let's crack it open and see what's inside.","Well, let's crack it open and see what's inside.",　,アタッシュケースを開けて、 中身を取り出した。,<C1>アタッシュケースを開けて、<br/>中身を取り出した。,,
c1200,94,2351,Van,Van unlocked the attaché case and threw it open to reveal...,Van unlocked the attaché case and threw it open<br/>to reveal...,ヴァン,……なんだこりゃ？,……なんだこりゃ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2352,Van,...What?,...What?,ヴァン,ちょっとした日用品に筆記用具…… 絵画に使う画材なんかも入ってやがる。,ちょっとした日用品に筆記用具……<br/>絵画に使う画材なんかも入ってやがる。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2353,Van,Writing utensils and...painting supplies? The hell's this stuff for?,Writing utensils and...painting supplies? The hell's<br/>this stuff for?,ヴァン,どれもおかしなところはない、普通の品…… ある意味意外っちゃ意外だが。,どれもおかしなところはない、普通の品……<br/>ある意味意外っちゃ意外だが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2354,Van,"There's nothin' weird about any of 'em, just normal-ass pencils. I don't get it.","There's nothin' weird about any of 'em, just<br/>normal-ass pencils. I don't get it.",ヴァン,それと──,それと──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2355,Van,"Oh, it looks like we've also got these, uh...these letters here.","Oh, it looks like we've also got these, uh...these<br/>letters here.",ヴァン,俺とお前さん宛の手紙、か。,俺とお前さん宛の手紙、か。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2356,Van,They're addressed to the both of us.,They're addressed to the both of us.,ヴァン,……差出人の名前はねえが……,……差出人の名前はねえが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,94,2357,Ren,"No sender listed, but I can only think of one.","No sender listed, but I can only think of one.",レン,……ええ、間違いないわ…… ──やっぱり、おじいさんからみたいね。,……ええ、間違いないわ……<br/>──やっぱり、おじいさんからみたいね。,,
